-1.59	6.74	6.83	1
-1.6	6.95	6.47	1
-1.62	6.9	6.8	1
-1.85	6.81	6.86	1
-1.61	6.84	6.76	1
-1.62	6.82	6.88	1
-1.53	6.92	6.62	1
-1.64	6.88	6.24	1
-1.51	6.74	6.61	1
-1.59	6.91	6.7	1
-1.47	6.87	6.68	1
-1.56	6.89	6.79	1
-1.56	6.83	7.07	1
-1.48	6.8	6.84	1
-1.57	6.86	6.64	1
-1.59	6.91	6.71	1
-1.57	6.79	6.76	1
-1.55	6.88	6.68	1
-1.6	7.01	6.94	1
-1.43	6.71	6.75	1
-1.49	6.82	6.81	1
-1.86	6.74	6.78	1
-1.55	6.83	6.67	1
-1.55	6.87	6.54	1
-1.58	6.78	6.87	1
-1.58	6.94	7.36	1
-1.76	6.51	6.84	1
-1.56	6.71	6.65	1
-1.55	6.91	6.38	1
-1.54	6.58	6.79	1
-1.62	6.91	6.59	1
-1.77	6.78	6.79	1
-1.57	6.79	6.77	1
-1.54	6.85	6.76	1
-1.56	6.81	6.61	1
-1.53	6.87	6.69	1
-1.59	6.85	6.72	1
-1.65	6.65	7.16	1
-1.53	6.99	7.02	1
-1.59	6.85	6.84	1
-1.57	6.86	6.7	1
-1.45	6.81	6.86	1
-1.5	6.79	6.8	1
-1.47	6.58	6.71	1
-1.62	6.82	6.74	1
-1.62	6.81	6.86	1
-1.44	7.03	6.89	1
-1.61	6.81	6.83	1
-1.48	6.75	6.91	1
-1.56	6.89	6.83	1
-1.5	6.87	6.58	1
-1.51	6.81	7.35	1
-1.64	7	7.19	1
-1.61	6.84	6.75	1
-1.59	6.7	6.75	1
-1.57	6.91	6.39	1
-1.48	6.89	6.68	1
-1.55	6.81	6.94	1
-1.56	6.77	6.82	1
-1.54	6.86	6.85	1
-1.43	6.8	6.88	1
-1.62	6.92	6.64	1
-1.29	6.77	6.82	1
-1.51	6.75	6.82	1
-1.55	6.86	6.81	1
-1.54	7.05	6.84	1
-1.59	6.9	6.6	1
-1.56	6.89	6.59	1
-1.62	7.02	6.75	1
-1.51	7	6.49	1
-1.67	6.79	6.74	1
-1.58	7.09	7.06	1
-1.52	6.8	6.82	1
-1.41	6.93	6.7	1
-1.6	6.89	6.66	1
-1.68	6.72	6.64	1
-1.58	6.92	6.59	1
-1.61	6.98	6.88	1
-1.47	6.86	6.79	1
-1.53	6.87	7.04	1
-1.47	6.91	6.79	1
-1.56	6.9	6.62	1
-1.52	7.12	6.77	1
-1.56	6.79	6.76	1
-1.49	6.82	6.77	1
-1.46	6.83	6.78	1
-1.59	6.86	6.73	1
-1.49	6.99	6.63	1
-1.47	6.82	6.82	1
-1.3	6.85	6.64	1
-1.51	6.84	6.74	1
-1.51	6.82	6.59	1
-1.47	6.85	6.79	1
-1.4	6.85	6.68	1
-1.56	6.9	6.72	1
-1.53	6.95	6.54	1
-1.47	7.05	6.81	1
-1.68	6.6	6.79	1
-1.47	6.86	6.71	1
-1.37	6.89	6.73	1
-1.39	6.81	6.77	1
-1.42	6.89	6.78	1
-1.32	6.82	6.8	1
-1.25	6.8	6.82	1
-1.48	6.9	6.7	1
-1.54	6.83	6.67	1
-1.64	6.72	6.82	1
-1.67	6.95	6.7	1
-1.49	6.82	6.75	1
-1.58	6.97	6.6	1
-1.5	6.98	6.66	1
-1.56	7	6.74	1
-1.54	6.93	6.51	1
-1.5	6.55	6.75	1
-1.47	7.05	6.93	1
-1.47	7.16	6.96	1
-1.58	6.98	6.71	1
-1.17	6.92	6.81	1
-1.31	6.87	6.68	1
-1.59	6.67	6.65	1
-1.56	6.89	6.71	1
-1.54	6.91	6.55	1
-1.52	6.89	6.73	1
-1.48	6.9	6.69	1
-1.54	7.13	6.68	1
-1.5	6.89	6.78	1
-1.55	6.79	6.38	1
-1.46	7.13	6.98	1
-1.57	7.16	6.85	1
-1.58	6.82	6.62	1
-1.54	7.23	6.99	1
-1.59	7.1	6.69	1
-1.62	7	6.66	1
-1.51	6.94	6.68	1
-1.53	7.01	6.78	1
-1.39	6.81	6.78	1
-1.47	6.99	6.71	1
-1.31	6.94	6.73	1
-1.42	6.83	6.62	1
-1.46	6.87	6.81	1
-1.49	6.88	6.66	1
-1.44	6.85	6.76	1
-1.47	6.82	6.68	1
-1.52	6.89	6.68	1
-1.51	6.89	6.78	1
-1.51	7.07	7.01	1
-1.28	6.87	6.71	1
-1.5	6.96	6.67	1
-1.55	6.98	6.65	1
-1.46	6.92	6.67	1
-1.47	6.87	6.6	1
-1.32	6.85	6.76	1
-1.58	6.84	6.87	1
-1.45	6.92	6.68	1
-1.65	6.85	6.82	1
-1.49	6.9	6.68	1
-1.52	6.9	6.63	1
-1.47	6.98	6.37	1
-1.53	6.84	6.81	1
-1.7	6.81	6.64	1
-1.42	6.84	6.77	1
-1.39	6.92	6.65	1
-1.44	6.88	6.26	1
-1.44	6.85	6.79	1
-1.47	7.11	6.86	1
-1.35	6.97	6.59	1
-1.55	6.98	6.85	1
-1.44	6.86	6.76	1
-1.43	7.01	6.7	1
-1.49	6.97	6.53	1
-1.51	6.99	6.08	1
-1.5	6.94	6.72	1
-1.41	6.93	6.76	1
-1.39	6.91	6.77	1
-1.53	6.95	6.32	1
-1.71	6.77	6.68	1
-1.54	6.73	6.71	1
-1.37	6.9	6.63	1
-1.54	6.92	6.71	1
-1.24	6.9	6.72	1
-1.43	7.05	7.04	1
-1.47	6.82	6.73	1
-1.46	6.81	6.8	1
-1.49	6.84	6.77	1
-1.51	6.96	6.69	1
-1.59	7.04	6.69	1
-1.58	6.94	6.79	1
-1.47	6.82	6.78	1
-1.58	6.92	6.91	1
-1.58	6.92	6.71	1
-1.47	6.8	6.81	1
-1.44	6.86	6.67	1
-1.49	6.96	6.62	1
-1.34	6.8	6.73	1
-1.52	6.85	6.63	1
-1.77	6.88	6.63	1
-1.48	6.89	6.74	1
-1.43	6.79	7.13	1
-1.53	6.87	6.64	1
-1.47	6.85	6.58	1
-1.64	6.9	6.58	1
-1.47	7.02	6.7	1
-1.42	6.79	6.79	1
-1.57	6.73	7.24	1
-1.47	6.82	6.84	1
-1.59	6.93	6.71	1
-1.46	6.76	6.84	1
-1.5	6.92	6.54	1
-1.39	6.6	6.79	1
-1.49	7.02	6.68	1
-1.55	6.96	6.64	1
-1.62	6.86	6.84	1
-1.47	6.85	6.73	1
-1.43	6.86	6.63	1
-1.45	6.81	6.79	1
-1.76	6.81	6.79	1
-1.47	6.87	7.22	1
-1.66	6.92	6.78	1
-1.45	6.82	6.7	1
-1.58	6.87	6.32	1
-1.58	6.85	6.29	1
-1.58	6.89	6.62	1
-1.54	6.96	6.67	1
-1.49	6.85	6.28	1
-1.39	6.69	6.67	1
-1.62	6.87	6.85	1
-1.76	6.79	6.69	1
-1.58	7.01	6.62	1
-1.49	6.82	6.72	1
-1.58	6.92	6.67	1
-1.42	6.6	6.83	1
-1.49	6.62	6.7	1
-1.67	6.89	6.7	1
-1.59	6.92	6.59	1
-1.72	6.65	6.79	1
-1.59	6.96	6.45	1
-1.7	6.79	6.78	1
-1.39	6.8	6.78	1
-1.18	6.84	6.8	1
-1.57	6.88	6.75	1
-1.59	6.84	6.66	1
-1.65	7.02	6.42	1
-1.47	6.76	6.83	1
-1.72	6.77	6.63	1
-1.68	6.78	6.67	1
-1.63	6.9	6.84	1
-1.58	6.85	6.79	1
-1.56	6.89	6.47	1
-1.51	6.83	6.78	1
-1.44	6.63	6.91	1
-1.61	6.66	6.74	1
-1.49	6.93	6.95	1
-1.65	6.9	6.84	1
-1.59	6.95	6.39	1
-1.63	6.85	6.71	1
-1.34	6.8	6.65	1
-1.55	6.85	6.7	1
-1.62	6.91	6.7	1
-1.56	6.73	6.4	1
-1.52	6.79	6.79	1
-1.49	6.86	6.96	1
-1.17	6.81	6.8	1
-1.56	6.84	7.24	1
-1.6	6.76	6.68	1
-1.53	6.8	6.66	1
-1.54	6.78	6.83	1
-1.51	6.89	6.73	1
-1.27	6.79	6.71	1
-1.48	6.79	6.78	1
-1.59	6.84	6.58	1
-1.7	6.75	6.78	1
-1.5	7	6.86	1
-1.52	7.03	6.93	1
-1.5	6.78	6.75	1
-1.6	6.9	6.61	1
-1.6	6.93	6.77	1
-1.58	6.85	6.69	1
-1.37	6.76	6.7	1
-1.8	6.84	6.71	1
-1.58	6.87	6.71	1
-1.48	7.2	7.07	1
-1.48	6.75	6.76	1
-1.57	6.91	6.52	1
-1.7	6.72	6.68	1
-1.6	6.83	6.74	1
-1.48	6.78	6.69	1
-1.45	6.76	6.94	1
-1.83	6.9	6.72	1
-1.65	6.93	6.33	1
-1.4	6.85	6.71	1
-1.47	6.88	6.76	1
-1.5	6.9	6.37	1
-1.75	6.86	6.82	1
-1.26	6.79	6.74	1
-1.46	6.81	6.72	1
-1.65	6.93	6.75	1
-1.55	7.18	6.72	1
-1.45	6.85	6.75	1
-1.47	6.87	6.67	1
-1.77	6.9	6.63	1
-1.44	6.79	6.84	1
-1.58	7.02	6.33	1
-1.65	6.91	6.62	1
-1.53	6.91	6.81	1
-1.47	6.82	6.94	1
-1.56	6.7	6.87	1
-1.58	6.79	6.79	1
-1.71	6.75	6.81	1
-1.44	6.87	6.68	1
-1.44	6.91	6.69	1
-1.55	7.23	6.66	1
-1.52	6.86	6.52	1
-1.53	6.95	6.27	1
-1.53	6.88	6.7	1
-1.59	7.02	6.58	1
-1.48	6.86	6.6	1
-1.49	6.92	6.67	1
-1.6	6.88	6.68	1
-1.59	6.94	6.72	1
-1.47	6.95	6.55	1
-1.4	6.86	6.62	1
-1.78	6.79	6.67	1
-1.54	6.83	6.69	1
-1.48	6.88	6.99	1
-1.47	6.89	6.72	1
-1.5	6.9	6.68	1
-1.79	6.85	6.61	1
-1.45	6.94	6.67	1
-1.5	6.89	6.65	1
-1.5	7.04	6.98	1
-1.42	6.95	6.71	1
-1.65	6.6	6.68	1
-1.48	6.95	6.69	1
-1.43	6.88	6.77	1
-1.52	6.89	6.87	1
-1.43	6.83	6.67	1
-1.34	6.6	6.84	1
-1.6	6.95	6.76	1
-1.51	7.01	6.7	1
-1.43	6.86	6.69	1
-1.44	6.86	6.63	1
-1.6	6.78	6.66	1
-1.53	6.93	6.78	1
-1.3	6.89	6.7	1
-1.61	6.94	6.45	1
-1.53	6.93	6.89	1
-1.45	6.97	6.65	1
-1.35	6.61	6.85	1
-1.56	6.79	6.49	1
-1.25	6.93	6.76	1
-1.47	7.18	6.89	1
-1.52	7	6.65	1
-1.55	6.93	6.63	1
-1.33	6.8	6.73	1
-1.65	6.94	6.28	1
-1.62	7.04	6.38	1
-1.4	6.87	6.73	1
-1.48	6.79	6.55	1
-1.47	6.89	6.73	1
-1.55	7.03	6.3	1
-1.46	6.81	6.95	1
-1.53	6.99	6.79	1
-1.67	6.84	6.76	1
-1.28	6.89	6.65	1
-1.58	6.93	6.51	1
-1.5	6.82	6.77	1
-1.51	6.96	6.57	1
-1.52	6.8	6.7	1
-1.51	6.9	6.94	1
-1.51	6.68	6.65	1
-1.54	6.98	6.62	1
-1.49	6.8	6.77	1
-1.5	6.88	6.33	1
-1.11	6.93	6.54	1
-1.43	6.78	6.87	1
-1.63	7.09	6.74	1
-1.52	6.89	6.51	1
-1.53	6.91	6.84	1
-1.44	6.9	6.42	1
-1.66	6.81	6.76	1
-1.55	6.92	6.64	1
-1.46	6.83	6.68	1
-1.45	6.8	6.62	1
-1.52	6.9	6.73	1
-1.75	6.77	6.71	1
-1.75	6.99	6.64	1
-1.58	7.04	6.45	1
-1.23	6.78	6.73	1
-1.47	6.86	6.76	1
-1.67	7.03	6.76	1
-1.47	6.83	6.78	1
-1.65	6.79	6.8	1
-1.61	6.76	6.84	1
-1.67	7.05	6.71	1
-1.49	6.95	6.66	1
-1.59	6.71	7.16	1
-1.5	6.84	6.62	1
-1.67	7.05	7.02	1
-1.51	6.89	6.27	1
-1.44	6.87	6.79	1
-1.57	6.84	6.28	1
-1.55	6.96	6.67	1
-1.58	6.93	6.71	1
-1.47	6.89	6.66	1
-1.61	6.98	6.69	1
-1.69	6.8	6.56	1
-1.8	6.87	6.75	1
-1.45	6.92	6.71	1
-1.71	6.68	6.57	1
-1.64	6.86	6.57	1
-1.56	6.69	7.15	1
-1.53	6.97	6.77	1
-1.52	6.89	6.6	1
-1.63	6.84	6.69	1
-1.58	6.91	6.56	1
-1.53	6.92	6.5	1
-1.51	6.81	6.6	1
-1.5	7.02	6.96	1
-1.45	6.85	6.76	1
-1.41	6.75	6.79	1
-1.56	6.83	6.88	1
-1.34	6.91	6.69	1
-1.55	6.9	6.62	1
-1.58	7.13	6.96	1
-1.53	7.03	6.71	1
-1.43	6.94	6.64	1
-1.44	6.8	6.69	1
-1.62	6.86	6.61	1
-1.5	7.03	7.03	1
-1.5	6.82	6.76	1
-1.54	6.84	6.82	1
-1.41	6.78	6.86	1
-1.53	6.77	6.79	1
-1.53	6.85	6.7	1
-1.62	6.76	6.75	1
-1.62	6.98	6.68	1
-1.56	7.2	6.72	1
-1.45	6.91	6.66	1
-1.77	6.73	6.82	1
-1.52	6.79	6.79	1
-1.47	6.85	7.25	1
-1.48	6.57	6.76	1
-1.58	6.87	6.45	1
-1.61	6.98	6.84	1
-1.29	6.85	6.71	1
-1.63	6.87	6.59	1
-1.64	6.89	6.72	1
-1.6	6.9	6.63	1
-1.81	6.86	6.7	1
-1.59	6.84	6.67	1
-1.58	6.93	6.53	1
-1.6	6.94	6.85	1
-1.83	6.85	6.6	1
-1.61	6.85	6.66	1
-1.58	6.86	6.66	1
-1.66	6.9	6.64	1
-1.5	6.89	7.05	1
-1.61	6.76	6.71	1
-1.51	6.74	6.87	1
-1.56	6.89	6.29	1
-1.6	6.82	6.71	1
-1.57	6.99	6.81	1
-1.79	6.68	6.85	1
-1.49	6.81	6.31	1
-1.53	6.83	6.74	1
-1.63	6.7	6.71	1
-1.61	6.88	6.76	1
-1.56	7.11	7.07	1
-1.51	6.92	6.98	1
-1.82	6.64	6.73	1
-1.6	7.18	6.68	1
-1.49	6.82	6.86	1
-1.61	6.93	7	1
-1.6	6.97	6.9	1
-1.56	6.88	6.71	1
-1.52	6.9	6.77	1
-1.76	6.87	6.72	1
-1.6	6.86	6.6	1
-1.57	6.84	6.61	1
-1.56	6.93	6.74	1
-1.49	6.82	6.79	1
-1.48	6.78	6.78	1
-1.57	6.86	6.72	1
-1.52	6.9	6.78	1
-1.6	6.91	6.69	1
-1.39	6.87	6.76	1
-1.3	6.86	6.79	1
-1.47	6.68	6.85	1
-1.48	7.26	6.95	1
-1.64	6.8	6.68	1
-1.52	6.45	6.81	1
-1.56	6.55	6.81	1
-1.57	7.04	6.9	1
-1.56	6.84	7.07	1
-1.47	6.82	6.79	1
-1.64	6.95	6.82	1
-1.51	6.93	6.56	1
-1.64	6.81	6.79	1
-1.47	6.77	6.85	1
-1.54	6.82	6.76	1
-1.6	6.93	6.69	1
-1.82	6.91	6.69	1
-1.43	6.9	6.63	1
-1.67	6.79	6.83	1
-1.52	6.87	6.34	1
-1.51	6.81	6.66	1
-1.55	7.03	6.66	1
-1.55	6.93	6.64	1
-1.5	6.87	6.65	1
-1.53	6.9	6.56	1
-1.33	6.82	6.74	1
-1.58	6.96	6.59	1
-1.22	6.82	6.8	1
-1.52	6.88	6.62	1
-1.54	6.92	6.64	1
-1.5	6.91	6.91	1
-1.49	6.84	6.68	1
-1.52	6.86	6.7	1
-1.72	6.84	6.58	1
-1.24	6.84	6.76	1
-1.56	6.98	6.87	1
-1.58	6.91	6.54	1
-1.48	6.8	6.96	1
-1.58	6.63	6.69	1
-1.55	7.04	6.79	1
-1.46	6.89	6.69	1
-1.47	6.85	7.18	1
-1.58	6.91	6.8	1
-1.52	6.82	6.76	1
-1.57	6.73	6.81	1
-1.58	6.98	6.45	1
-1.46	6.92	6.73	1
-1.5	6.93	6.67	1
-1.47	6.68	6.8	1
-1.49	6.79	6.56	1
-1.59	6.9	6.76	1
-1.47	6.9	6.66	1
-1.51	6.92	6.74	1
-1.51	7.02	7.17	1
-1.46	6.87	6.56	1
-1.71	6.82	6.76	1
-1.65	6.72	6.56	1
-1.48	7.22	6.92	1
-1.67	6.91	6.83	1
-1.45	6.82	6.71	1
-1.23	6.82	6.8	1
-1.46	6.78	6.6	1
-1.56	7	6.34	1
-1.46	6.91	6.5	1
-1.59	6.71	6.87	1
-1.52	6.89	6.76	1
-1.52	6.9	6.64	1
-1.53	6.87	6.68	1
-1.5	6.91	6.71	1
-1.5	7.06	6.62	1
-1.46	6.8	6.65	1
-1.48	6.87	6.6	1
-1.51	7.23	6.79	1
-1.49	6.86	6.68	1
-1.28	6.9	6.68	1
-1.5	6.88	6.71	1
-1.26	6.95	6.55	1
-1.49	6.94	6.56	1
-1.48	6.88	6.77	1
-1.55	6.85	6.71	1
-1.29	6.92	6.68	1
-1.5	6.91	6.58	1
-1.44	6.85	6.49	1
-1.49	7.03	7.13	1
-1.58	6.82	6.84	1
-1.53	6.83	6.43	1
-1.24	6.9	6.75	1
-1.42	7	6.72	1
-1.53	6.89	6.64	1
-1.52	6.85	6.7	1
-1.51	6.92	6.81	1
-1.45	6.93	6.69	1
-1.49	6.96	6.6	1
-1.53	6.93	6.59	1
-1.58	6.88	6.66	1
-1.47	6.93	6.56	1
-1.47	6.91	6.72	1
-1.48	6.9	6.6	1
-1.6	7.1	6.43	1
-1.5	6.99	6.44	1
-1.47	6.86	6.77	1
-1.65	6.72	6.72	1
-1.51	7.17	6.66	1
-1.75	6.87	6.68	1
-1.6	6.91	6.44	1
-1.53	6.83	6.72	1
-1.55	6.58	6.79	1
-1.42	7.04	6.71	1
-1.12	6.94	6.64	1
-1.76	6.77	6.75	1
-1.58	6.84	6.7	1
-1.55	6.85	6.57	1
-1.57	7.02	6.58	1
-1.56	6.95	6.8	1
-1.51	6.88	6.66	1
-1.5	6.87	6.73	1
-1.52	7.08	6.8	1
-1.77	7.12	6.65	1
-1.65	6.92	6.73	1
-1.5	7.06	6.79	1
-1.48	6.87	7.14	1
-1.49	7.04	6.65	1
-1.41	6.79	6.79	1
-1.38	6.89	6.59	1
-1.77	6.73	6.63	1
-1.6	6.9	6.66	1
-1.58	6.92	6.74	1
-1.56	7.01	6.76	1
-1.72	6.56	6.79	1
-1.28	6.95	6.77	1
-1.58	6.9	6.65	1
-1.15	6.85	6.7	1
-1.5	6.79	6.6	1
-1.47	6.77	6.63	1
-1.59	6.83	6.78	1
-1.54	6.84	6.78	1
-1.47	6.81	6.61	1
-1.52	6.89	6.55	1
-1.57	6.7	7.18	1
-1.53	6.84	6.78	1
-1.55	6.87	6.71	1
-1.58	6.9	6.82	1
-1.5	6.82	6.79	1
-1.53	6.79	6.81	1
-1.49	6.83	6.79	1
-1.58	6.94	6.58	1
-1.74	7.07	6.85	1
-1.52	6.79	6.94	1
-1.62	7.02	7.06	1
-1.51	6.85	6.7	1
-1.51	6.86	6.56	1
-1.48	6.86	6.66	1
-1.36	6.79	6.82	1
-1.63	6.89	6.57	1
-1.76	6.8	6.69	1
-1.57	6.85	6.69	1
-1.48	6.9	6.83	1
-1.39	6.76	6.66	1
-1.61	6.98	6.6	1
-1.74	6.93	6.66	1
-1.61	6.94	7.48	1
-1.6	6.79	6.7	1
-1.6	7.14	6.96	1
-1.54	6.83	6.76	1
-1.59	6.9	6.73	1
-1.83	6.89	6.67	1
-1.55	6.84	6.89	1
-1.41	6.82	6.78	1
-1.54	7.14	6.87	1
-1.48	6.86	6.77	1
-1.72	6.85	6.77	1
-1.49	6.82	6.68	1
-1.61	6.9	6.63	1
-1.68	6.85	6.76	1
-1.66	7.08	6.68	1
-1.61	7.04	7.25	1
-1.58	6.7	7.02	1
-1.86	6.76	6.79	1
-1.52	6.68	6.77	1
-1.6	6.94	6.7	1
-1.62	6.78	6.6	1
-1.45	6.75	6.71	1
-1.54	6.88	6.65	1
-1.63	6.92	6.62	1
-1.55	6.79	6.84	1
-1.53	6.79	6.77	1
-1.59	6.8	6.77	1
-1.53	6.89	6.62	1
-1.52	6.82	7.45	1
-1.6	7.12	6.78	1
-1.58	6.89	6.79	1
-1.7	6.9	6.8	1
-1.55	6.84	6.71	1
-1.58	6.75	7.14	1
-1.49	6.84	6.69	1
-1.35	6.88	6.66	1
-1.55	6.78	6.89	1
-1.53	6.83	6.32	1
-1.49	6.76	6.87	1
-1.55	6.87	6.73	1
-1.45	6.9	6.69	1
-1.69	6.78	6.75	1
-1.5	6.86	7.35	1
-1.47	6.81	6.68	1
-1.5	6.78	6.84	1
-1.52	6.91	6.72	1
-1.44	6.84	6.92	1
-1.37	6.85	6.77	1
-1.44	6.82	6.7	1
-1.52	6.95	6.81	1
-1.57	7.16	7.01	1
-1.58	6.92	6.49	1
-1.8	6.87	6.72	1
-1.56	6.97	6.88	1
-1.51	6.89	6.61	1
-1.53	7	6.72	1
-1.49	6.83	6.79	1
-1.5	6.88	7.46	1
-1.52	7.03	6.98	1
-1.49	6.83	6.75	1
-1.53	6.9	6.36	1
-1.56	6.89	6.74	1
-1.58	7.07	6.45	1
-1.48	6.97	6.53	1
-1.48	7	6.73	1
-1.53	6.79	6.63	1
-1.48	6.85	6.79	1
-1.54	7.06	6.81	1
-1.62	7.06	6.86	1
-1.53	6.87	6.97	1
-1.57	6.78	6.84	1
-1.49	6.84	6.74	1
-1.39	6.85	6.77	1
-1.42	6.79	6.32	1
-1.57	6.81	6.7	1
-1.48	6.9	6.46	1
-1.51	6.96	6.82	1
-1.45	6.85	6.74	1
-1.37	6.93	6.73	1
-1.45	6.82	6.89	1
-1.34	6.86	6.71	1
-1.57	6.9	6.68	1
-1.59	6.93	6.79	1
-1.54	6.85	6.56	1
-1.46	6.9	6.33	1
-1.79	6.83	6.65	1
-1.46	6.89	6.78	1
-1.43	6.88	6.76	1
-1.53	7.18	7.06	1
-1.51	6.84	6.74	1
-1.48	6.86	6.69	1
-1.45	6.94	6.76	1
-1.57	6.98	6.94	1
-1.44	6.91	6.74	1
-1.67	6.69	6.78	1
-1.54	6.83	6.74	1
-1.51	6.91	6.69	1
-1.24	6.91	6.7	1
-1.53	6.8	6.73	1
-1.52	6.84	6.79	1
-1.52	6.89	6.82	1
-1.45	6.83	6.79	1
-1.57	6.92	6.78	1
-1.55	6.84	6.63	1
-1.47	6.83	6.72	1
-1.55	7.08	6.39	1
-1.46	7.29	6.75	1
-1.55	6.88	6.75	1
-1.52	6.9	6.68	1
-1.72	6.62	6.79	1
-1.45	6.9	6.78	1
-1.45	6.83	6.68	1
-1.49	6.91	6.58	1
-1.54	6.94	6.88	1
-1.42	6.8	6.85	1
-1.77	6.95	6.6	1
-1.58	6.97	6.59	1
-1.51	6.88	6.64	1
-1.47	6.82	6.68	1
-1.57	6.84	6.65	1
-1.52	6.89	6.78	1
-1.44	6.85	7.12	1
-1.58	6.91	6.59	1
-1.47	6.97	6.75	1
-1.12	6.81	6.74	1
-1.59	6.9	6.66	1
-1.53	6.89	6.65	1
-1.54	6.87	6.76	1
-1.48	6.91	6.96	1
-1.49	6.83	6.77	1
-1.56	6.88	6.68	1
-1.46	6.9	6.65	1
-1.55	6.84	6.8	1
-1.4	6.9	6.86	1
-1.58	6.93	6.86	1
-1.54	6.9	6.62	1
-1.56	6.87	6.46	1
-1.26	6.82	6.82	1
-1.55	6.73	6.82	1
-1.46	6.82	6.71	1
-1.53	6.87	6.71	1
-1.69	6.68	6.7	1
-1.54	7	6.77	1
-1.61	6.81	6.82	1
-1.49	6.87	6.99	1
-1.57	6.92	6.64	1
-1.46	6.78	6.63	1
-1.53	6.89	6.72	1
-1.53	6.84	6.77	1
-1.67	6.6	6.77	1
-1.48	7.05	7	1
-1.52	6.85	6.68	1
-1.5	6.9	6.7	1
-1.55	7.14	6.98	1
-1.52	7.02	7.2	1
-1.51	6.86	6.9	1
-1.52	6.81	6.72	1
-1.45	6.89	6.49	1
-1.41	6.6	6.88	1
-1.23	6.79	6.73	1
-1.36	6.82	6.69	1
-1.58	6.89	6.64	1
-1.49	6.83	6.83	1
-1.52	6.87	6.65	1
-1.49	7.13	6.91	1
-1.46	6.81	6.24	1
-1.58	6.43	6.8	1
